claim_id,account_id,claim_date,promo_type,claim_amount,payout_upi_id,split
CLM0008086,ACC006789,2026-02-23 19:36:53,referral_bonus,17.5,onkardhingra995@okhdfcbank,train
CLM0008087,ACC006789,2026-02-12 06:27:27,reload_offer,17.5,onkardhingra995@okhdfcbank,train
CLM0008088,ACC006789,2026-01-31 02:26:00,reload_offer,30.45,onkardhingra995@okhdfcbank,train
CLM0008089,ACC006793,2026-09-24 14:23:11,referral_bonus,16.78,adwetadara560@okaxis,train
CLM0008090,ACC006796,2026-12-11 09:05:39,referral_bonus,155.75,lkumar494@ybl,test
CLM0008091,ACC006796,2026-12-10 16:38:13,reload_offer,9.08,lkumar494@ybl,test
CLM0008092,ACC006797,2026-03-28 11:51:46,signup_bonus,37.8,gaurika35289@oksbi,train
CLM0008093,ACC006798,2026-09-05 21:07:06,reload_offer,42.0,vyanjana17898@oksbi,train
CLM0008094,ACC006798,2026-09-24 16:10:58,reload_offer,37.78,vyanjana17898@oksbi,train
CLM0008095,ACC006799,2026-02-26 05:37:02,signup_bonus,17.15,abhaverma891@okicici,train
CLM0008096,ACC006801,2026-12-25 15:30:17,signup_bonus,73.48,upma77972@okaxis,test
CLM0008097,ACC006801,2026-12-02 06:32:08,reload_offer,37.78,upma77972@okaxis,test
CLM0008098,ACC006801,2026-11-19 05:12:59,signup_bonus,149.0,upma77972@okaxis,test
CLM0008099,ACC006802,2026-05-03 06:40:03,referral_bonus,38.5,arjun90294@oksbi,train
CLM0008100,ACC006805,2026-04-26 21:05:24,reload_offer,35.0,nattwilliam764@okicici,train
CLM0008101,ACC006807,2026-03-19 22:48:10,referral_bonus,13.65,guneetrai535@oksbi,train
CLM0008102,ACC006807,2026-02-15 03:36:43,reload_offer,26.95,guneetrai535@oksbi,train
CLM0008103,ACC006807,2026-02-26 00:01:00,referral_bonus,19.58,guneetrai535@oksbi,train
CLM0008104,ACC006808,2026-05-23 17:44:34,signup_bonus,20.65,nsachdeva687@okhdfcbank,train
CLM0008105,ACC006808,2026-05-28 17:07:20,referral_bonus,35.0,nsachdeva687@okhdfcbank,train
CLM0008106,ACC006808,2026-05-14 08:24:58,cashback_offer,10.33,nsachdeva687@okhdfcbank,train
CLM0008107,ACC006808,2026-05-26 15:03:25,reload_offer,120.73,nsachdeva687@okhdfcbank,train
CLM0008108,ACC006808,2026-06-18 04:13:04,signup_bonus,14.65,nsachdeva687@okhdfcbank,train
CLM0008109,ACC006809,2026-09-16 10:59:26,cashback_offer,92.75,bhavanimangat737@ybl,train
CLM0008110,ACC006809,2026-10-10 11:59:58,referral_bonus,20.65,bhavanimangat737@ybl,test
CLM0008111,ACC006809,2026-10-05 07:11:28,signup_bonus,15.39,bhavanimangat737@ybl,test
CLM0008112,ACC006810,2026-03-14 09:10:20,referral_bonus,11.9,chandanimadan638@paytm,train
CLM0008113,ACC006810,2026-04-13 02:41:36,cashback_offer,141.75,chandanimadan638@paytm,train
CLM0008114,ACC006810,2026-03-02 10:38:03,reload_offer,70.0,chandanimadan638@paytm,train
CLM0008115,ACC006810,2026-04-22 03:29:24,cashback_offer,12.05,chandanimadan638@paytm,train
CLM0008116,ACC006811,2026-03-02 06:57:28,cashback_offer,52.5,ucchal92469@okhdfcbank,train
CLM0008117,ACC006812,2026-04-25 09:37:48,referral_bonus,18.9,umanglal710@oksbi,train
CLM0008118,ACC006812,2026-06-02 23:52:34,reload_offer,23.78,umanglal710@oksbi,train
CLM0008119,ACC006813,2026-12-11 09:24:13,signup_bonus,193.9,fariqdewan858@okicici,test
CLM0008120,ACC006813,2026-11-11 05:33:43,referral_bonus,4.74,fariqdewan858@okicici,test
CLM0008121,ACC006814,2026-11-07 11:32:32,referral_bonus,20.65,pdoshi410@okaxis,test
CLM0008122,ACC006816,2026-12-29 12:59:37,reload_offer,26.95,georgebanerjee557@paytm,test
CLM0008123,ACC006816,2026-12-11 08:21:03,cashback_offer,32.2,georgebanerjee557@paytm,test
CLM0008124,ACC006816,2026-11-22 08:15:52,signup_bonus,208.16,georgebanerjee557@paytm,test
CLM0008125,ACC006816,2026-12-28 21:55:08,reload_offer,155.75,georgebanerjee557@paytm,test
CLM0008126,ACC006818,2026-05-22 07:10:35,signup_bonus,12.58,nathanielbarad268@oksbi,train
CLM0008127,ACC006818,2026-05-22 06:36:23,reload_offer,24.15,nathanielbarad268@oksbi,train
CLM0008128,ACC006818,2026-05-13 13:16:07,signup_bonus,3.18,nathanielbarad268@oksbi,train
CLM0008129,ACC006818,2026-06-07 21:57:51,reload_offer,32.2,nathanielbarad268@oksbi,train
CLM0008130,ACC006818,2026-05-05 08:32:01,signup_bonus,74.9,nathanielbarad268@oksbi,train
CLM0008131,ACC006820,2026-05-06 18:13:12,referral_bonus,11.9,gavinsule623@okaxis,train
CLM0008132,ACC006820,2026-05-03 05:10:23,signup_bonus,70.0,gavinsule623@okaxis,train
CLM0008133,ACC006821,2026-04-13 04:25:40,cashback_offer,19.93,kashish79337@paytm,train
CLM0008134,ACC006822,2026-08-17 03:37:30,signup_bonus,26.95,chaman72874@ybl,train
CLM0008135,ACC006822,2026-09-06 12:27:59,referral_bonus,17.15,chaman72874@ybl,train
CLM0008136,ACC006822,2026-07-13 23:40:58,reload_offer,13.65,chaman72874@ybl,train
CLM0008137,ACC006823,2026-08-07 15:51:46,signup_bonus,65.08,bhattibhanumati235@paytm,train
CLM0008138,ACC006826,2026-10-13 07:15:24,referral_bonus,52.5,rluthra312@okicici,test
CLM0008139,ACC006826,2026-09-28 07:44:17,signup_bonus,40.95,rluthra312@okicici,train
CLM0008140,ACC006829,2026-11-19 08:17:40,reload_offer,38.13,malhotrawahab788@okhdfcbank,test
CLM0008141,ACC006829,2026-10-31 10:46:32,signup_bonus,16.78,malhotrawahab788@okhdfcbank,test
CLM0008142,ACC006830,2026-04-26 02:34:25,reload_offer,85.75,ntalwar305@okaxis,train
CLM0008143,ACC006831,2026-09-21 02:17:53,cashback_offer,35.0,tanay26887@ybl,train
CLM0008144,ACC006831,2026-10-18 12:45:26,signup_bonus,49.35,tanay26887@ybl,test
CLM0008145,ACC006831,2026-09-19 17:21:29,reload_offer,5.57,tanay26887@ybl,train
CLM0008146,ACC006831,2026-09-26 05:32:42,referral_bonus,17.15,tanay26887@ybl,train
CLM0008147,ACC006831,2026-09-17 07:25:57,signup_bonus,9.03,tanay26887@ybl,train
CLM0008148,ACC006832,2026-11-07 15:40:41,reload_offer,17.5,mohanishani118@okhdfcbank,test
CLM0008149,ACC006832,2026-12-04 00:59:53,signup_bonus,5.25,mohanishani118@okhdfcbank,test
CLM0008150,ACC006833,2026-03-05 04:28:14,signup_bonus,37.78,yborra24@ybl,train
CLM0008151,ACC006833,2026-04-24 01:34:20,cashback_offer,3.11,yborra24@ybl,train
CLM0008152,ACC006835,2026-05-11 09:20:46,cashback_offer,40.95,udant19127@paytm,train
CLM0008153,ACC006836,2026-10-18 11:32:36,cashback_offer,5.93,tanmayi96117@okhdfcbank,test
CLM0008154,ACC006836,2026-09-07 06:41:59,cashback_offer,12.58,tanmayi96117@okhdfcbank,train
CLM0008155,ACC006837,2026-06-25 14:15:25,signup_bonus,9.08,twarrior520@okicici,train
CLM0008156,ACC006838,2026-12-25 15:33:30,referral_bonus,18.53,jaggiosha658@oksbi,test
CLM0008157,ACC006839,2026-03-18 10:02:06,signup_bonus,17.5,vedika57888@paytm,train
CLM0008158,ACC006840,2026-12-10 01:34:10,signup_bonus,17.83,fkrish335@okicici,test
CLM0008159,ACC006842,2026-06-16 20:09:32,cashback_offer,10.32,ojasvinazareth162@paytm,train
CLM0008160,ACC006843,2026-10-23 08:03:44,cashback_offer,98.0,uapte368@oksbi,test
CLM0008161,ACC006843,2026-10-12 23:26:23,cashback_offer,73.48,uapte368@oksbi,test
CLM0008162,ACC006845,2026-06-19 08:43:36,reload_offer,16.78,darsh50730@ybl,train
CLM0008163,ACC006845,2026-06-12 17:35:20,signup_bonus,23.67,darsh50730@ybl,train
CLM0008164,ACC006846,2026-09-11 07:14:48,referral_bonus,40.95,ayushmanom544@paytm,train
CLM0008165,ACC006848,2026-09-23 17:10:31,signup_bonus,26.25,vihaan30550@okaxis,train
CLM0008166,ACC006851,2026-04-05 07:21:09,reload_offer,12.58,inarayanan82@paytm,train
CLM0008167,ACC006851,2026-04-12 23:30:13,referral_bonus,36.39,inarayanan82@paytm,train
CLM0008168,ACC006851,2026-04-15 10:25:21,signup_bonus,20.63,inarayanan82@paytm,train
CLM0008169,ACC006851,2026-04-06 14:09:03,reload_offer,20.28,inarayanan82@paytm,train
CLM0008170,ACC006851,2026-05-06 05:55:27,referral_bonus,19.6,inarayanan82@paytm,train
CLM0008171,ACC006853,2026-07-08 13:09:26,cashback_offer,16.78,anay94812@okhdfcbank,train
CLM0008172,ACC006853,2026-06-18 20:19:10,cashback_offer,26.95,anay94812@okhdfcbank,train
CLM0008173,ACC006853,2026-06-06 05:05:15,reload_offer,38.13,anay94812@okhdfcbank,train
CLM0008174,ACC006853,2026-07-01 06:40:23,signup_bonus,17.5,anay94812@okhdfcbank,train
CLM0008175,ACC006853,2026-06-16 09:12:01,cashback_offer,17.48,anay94812@okhdfcbank,train
CLM0008176,ACC006855,2026-12-11 18:23:32,signup_bonus,9.21,umangaggarwal856@paytm,test
CLM0008177,ACC006856,2026-03-28 21:48:32,cashback_offer,40.95,goswamiagastya886@okhdfcbank,train
CLM0008178,ACC006857,2026-07-24 19:19:20,cashback_offer,52.5,qanand843@okicici,train
CLM0008179,ACC006857,2026-06-27 06:03:38,signup_bonus,52.5,qanand843@okicici,train
CLM0008180,ACC006857,2026-08-05 02:10:04,referral_bonus,109.53,qanand843@okicici,train
CLM0008181,ACC006858,2026-09-22 04:12:07,referral_bonus,37.78,nrajagopal968@okhdfcbank,train
CLM0008182,ACC006860,2026-10-20 11:17:38,referral_bonus,34.28,butalakamala754@okhdfcbank,test
CLM0008183,ACC006860,2026-11-04 07:13:14,cashback_offer,12.07,butalakamala754@okhdfcbank,test
CLM0008184,ACC006861,2026-09-04 11:46:52,reload_offer,40.95,jeremiah92148@okhdfcbank,train
CLM0008185,ACC006862,2026-05-22 02:17:57,referral_bonus,20.28,brijeshdoshi475@oksbi,train
CLM0008186,ACC006863,2026-03-12 12:21:30,referral_bonus,309.4,dayamaihari493@okaxis,train
CLM0008187,ACC006863,2026-02-04 13:03:37,referral_bonus,476.25,dayamaihari493@okaxis,train
CLM0008188,ACC006863,2026-02-27 00:52:45,cashback_offer,18.9,dayamaihari493@okaxis,train
CLM0008189,ACC006864,2026-05-23 11:33:24,referral_bonus,20.65,fmallick474@oksbi,train
CLM0008190,ACC006864,2026-04-28 02:18:19,cashback_offer,17.5,fmallick474@oksbi,train
CLM0008191,ACC006865,2026-12-15 14:07:45,reload_offer,20.28,rpalla563@oksbi,test
CLM0008192,ACC006868,2026-02-13 23:49:55,referral_bonus,30.45,ravelorinder125@oksbi,train
CLM0008193,ACC006869,2026-05-31 19:14:36,reload_offer,10.15,mitesh66218@ybl,train
CLM0008194,ACC006869,2026-06-20 02:22:10,reload_offer,193.9,mitesh66218@ybl,train
CLM0008195,ACC006869,2026-05-20 22:09:10,cashback_offer,20.65,mitesh66218@ybl,train
CLM0008196,ACC006870,2026-11-24 09:23:04,signup_bonus,10.15,igopal948@ybl,test
CLM0008197,ACC006872,2026-09-08 18:16:22,referral_bonus,5.72,surleela791@okhdfcbank,train
CLM0008198,ACC006872,2026-08-30 11:27:51,reload_offer,20.63,surleela791@okhdfcbank,train
CLM0008199,ACC006873,2026-12-04 05:32:45,signup_bonus,17.15,karanwishi582@oksbi,test
CLM0008200,ACC006873,2026-11-15 03:54:27,reload_offer,40.95,karanwishi582@oksbi,test
CLM0008201,ACC006873,2026-12-13 09:50:35,referral_bonus,35.59,karanwishi582@oksbi,test
CLM0008202,ACC006874,2026-06-26 11:46:33,referral_bonus,29.22,pillayaadhya679@oksbi,train
CLM0008203,ACC006874,2026-07-05 21:33:23,cashback_offer,1.92,pillayaadhya679@oksbi,train
CLM0008204,ACC006874,2026-07-01 23:52:06,reload_offer,37.78,pillayaadhya679@oksbi,train
CLM0008205,ACC006874,2026-08-06 08:30:16,signup_bonus,6.61,pillayaadhya679@oksbi,train
CLM0008206,ACC006879,2026-05-08 10:07:58,referral_bonus,727.98,nadiglaban843@paytm,train
CLM0008207,ACC006882,2026-07-03 21:33:09,cashback_offer,8.75,neel39249@okaxis,train
CLM0008208,ACC006882,2026-06-14 14:22:55,cashback_offer,98.0,neel39249@okaxis,train
CLM0008209,ACC006883,2026-11-23 04:03:35,cashback_offer,20.28,basakfaqid606@ybl,test
CLM0008210,ACC006885,2026-05-26 22:08:40,reload_offer,35.0,bandra634@okaxis,train
CLM0008211,ACC006885,2026-04-10 22:55:44,referral_bonus,87.5,bandra634@okaxis,train
CLM0008212,ACC006889,2026-12-14 10:37:53,cashback_offer,6.29,devansh09249@paytm,test
CLM0008213,ACC006889,2026-11-29 02:55:43,signup_bonus,17.5,devansh09249@paytm,test
CLM0008214,ACC006890,2026-05-09 02:57:15,signup_bonus,40.95,umohan370@okaxis,train
CLM0008215,ACC006891,2026-05-30 20:22:11,cashback_offer,15.1,gunbir1016@paytm,train
CLM0008216,ACC006892,2026-03-12 10:09:31,referral_bonus,17.5,okarnik574@paytm,train
CLM0008217,ACC006894,2026-09-11 23:52:37,cashback_offer,52.48,kapooryashvi796@okaxis,train
CLM0008218,ACC006894,2026-09-11 14:04:54,signup_bonus,17.15,kapooryashvi796@okaxis,train
CLM0008219,ACC006895,2026-09-27 11:46:11,reload_offer,46.9,ivohra116@okaxis,train
CLM0008220,ACC006896,2026-07-08 02:22:32,reload_offer,17.5,pradhanekaraj867@ybl,train
CLM0008221,ACC006897,2026-05-21 09:02:47,reload_offer,37.97,yagneshshan891@paytm,train
CLM0008222,ACC006898,2026-03-16 02:30:58,cashback_offer,51.38,rachita25613@okicici,train
CLM0008223,ACC006898,2026-04-19 22:07:53,cashback_offer,35.0,rachita25613@okicici,train
CLM0008224,ACC006900,2026-04-02 21:56:18,reload_offer,149.1,kashyapsamarth64@okaxis,train
CLM0008225,ACC006901,2026-03-16 05:30:23,referral_bonus,23.78,danioni871@okaxis,train
CLM0008226,ACC006901,2026-03-18 07:55:21,signup_bonus,40.95,danioni871@okaxis,train
CLM0008227,ACC006902,2026-12-15 00:40:42,cashback_offer,9.08,lradhakrishnan984@okicici,test
CLM0008228,ACC006902,2026-12-19 12:30:34,signup_bonus,40.95,lradhakrishnan984@okicici,test
CLM0008229,ACC006905,2026-11-13 04:31:06,reload_offer,34.28,anitatoor613@okicici,test
CLM0008230,ACC006905,2026-11-17 09:41:31,referral_bonus,17.34,anitatoor613@okicici,test
CLM0008231,ACC006906,2026-10-17 20:32:05,cashback_offer,40.95,bdeshpande103@okhdfcbank,test
CLM0008232,ACC006906,2026-09-11 20:58:22,signup_bonus,33.95,bdeshpande103@okhdfcbank,train
CLM0008233,ACC006908,2026-07-12 00:43:08,reload_offer,12.58,balakrishnanisaac465@paytm,train
CLM0008234,ACC006908,2026-08-02 09:34:39,reload_offer,17.15,balakrishnanisaac465@paytm,train
CLM0008235,ACC006910,2026-10-19 16:38:16,signup_bonus,8.75,guptatimothy828@ybl,test
CLM0008236,ACC006910,2026-08-27 05:48:23,reload_offer,14.8,guptatimothy828@ybl,train
CLM0008237,ACC006913,2026-05-15 13:52:44,signup_bonus,17.39,hamsinikara944@ybl,train
CLM0008238,ACC006913,2026-04-21 23:19:38,cashback_offer,30.97,hamsinikara944@ybl,train
CLM0008239,ACC006913,2026-04-08 19:10:51,cashback_offer,29.03,hamsinikara944@ybl,train
CLM0008240,ACC006913,2026-04-26 09:20:14,referral_bonus,40.95,hamsinikara944@ybl,train
CLM0008241,ACC006913,2026-04-15 20:27:20,reload_offer,38.15,hamsinikara944@ybl,train
CLM0008242,ACC006914,2026-03-30 04:10:33,signup_bonus,3.5,shankerudyati641@okhdfcbank,train
CLM0008243,ACC006914,2026-02-23 15:01:15,referral_bonus,10.83,shankerudyati641@okhdfcbank,train
CLM0008244,ACC006916,2026-11-18 04:34:35,cashback_offer,8.04,bakhshi83552@okhdfcbank,test
CLM0008245,ACC006916,2026-12-09 23:23:37,cashback_offer,30.78,bakhshi83552@okhdfcbank,test
CLM0008246,ACC006916,2026-12-18 13:45:08,cashback_offer,30.83,bakhshi83552@okhdfcbank,test
CLM0008247,ACC006916,2026-12-24 02:11:29,cashback_offer,20.65,bakhshi83552@okhdfcbank,test
CLM0008248,ACC006916,2026-12-12 04:28:37,referral_bonus,79.1,bakhshi83552@okhdfcbank,test
CLM0008249,ACC006917,2026-11-25 10:27:34,referral_bonus,35.0,singhalnaksh627@oksbi,test
CLM0008250,ACC006918,2026-09-17 04:36:45,referral_bonus,15.4,rsahota538@ybl,train
CLM0008251,ACC006919,2026-06-25 13:05:01,referral_bonus,79.1,nicholastailor6@oksbi,train
CLM0008252,ACC006919,2026-06-15 04:12:16,reload_offer,10.83,nicholastailor6@oksbi,train
CLM0008253,ACC006921,2026-05-01 14:01:50,reload_offer,37.78,pantavni757@okaxis,train
CLM0008254,ACC006921,2026-03-28 11:50:39,reload_offer,10.5,pantavni757@okaxis,train
CLM0008255,ACC006921,2026-05-01 10:48:22,referral_bonus,20.28,pantavni757@okaxis,train
CLM0008256,ACC006924,2026-11-14 18:48:16,signup_bonus,109.18,auroraisaac187@ybl,test
CLM0008257,ACC006926,2026-10-27 09:17:23,referral_bonus,35.46,samakshbuch177@okhdfcbank,test
CLM0008258,ACC006926,2026-09-17 21:56:54,cashback_offer,85.75,samakshbuch177@okhdfcbank,train
CLM0008259,ACC006927,2026-06-22 20:45:33,signup_bonus,10.49,atitara912@okicici,train
CLM0008260,ACC006927,2026-06-08 23:09:14,referral_bonus,20.65,atitara912@okicici,train
CLM0008261,ACC006927,2026-05-28 22:00:15,cashback_offer,17.13,atitara912@okicici,train
CLM0008262,ACC006928,2026-04-12 01:26:10,referral_bonus,10.5,faras47419@paytm,train
CLM0008263,ACC006929,2026-12-20 06:34:44,referral_bonus,23.87,chasmumdhaliwal157@okaxis,test
CLM0008264,ACC006930,2026-11-02 01:14:16,signup_bonus,9.52,wsule444@oksbi,test
CLM0008265,ACC006930,2026-11-18 20:23:53,reload_offer,22.75,wsule444@oksbi,test
CLM0008266,ACC006930,2026-10-03 14:19:33,cashback_offer,17.5,wsule444@oksbi,test
CLM0008267,ACC006931,2026-05-17 21:52:37,referral_bonus,20.65,rajagopalbhavna11@okhdfcbank,train
CLM0008268,ACC006936,2026-08-04 11:29:44,reload_offer,3.5,jhaverizayan871@okicici,train
CLM0008269,ACC006936,2026-08-03 08:43:58,cashback_offer,20.28,jhaverizayan871@okicici,train
CLM0008270,ACC006937,2026-01-10 21:37:41,referral_bonus,17.15,bchada551@okaxis,train
CLM0008271,ACC006939,2026-03-14 10:56:06,signup_bonus,26.95,irakumer576@okicici,train
CLM0008272,ACC006939,2026-02-16 18:21:14,signup_bonus,37.78,irakumer576@okicici,train
CLM0008273,ACC006939,2026-03-23 23:41:53,cashback_offer,10.5,irakumer576@okicici,train
CLM0008274,ACC006939,2026-03-04 16:15:21,signup_bonus,791.96,irakumer576@okicici,train
CLM0008275,ACC006940,2026-05-10 17:23:28,reload_offer,40.95,msubramaniam121@okhdfcbank,train
CLM0008276,ACC006940,2026-05-20 04:48:41,reload_offer,37.78,msubramaniam121@okhdfcbank,train
CLM0008277,ACC006942,2026-04-16 19:15:10,reload_offer,32.2,vidhikala137@paytm,train
CLM0008278,ACC006946,2026-08-24 09:24:36,reload_offer,32.2,morarsara897@okaxis,train
CLM0008279,ACC006947,2026-07-18 12:21:17,signup_bonus,108.5,wridesh93997@ybl,train
CLM0008280,ACC006947,2026-08-13 11:31:25,referral_bonus,73.83,wridesh93997@ybl,train
CLM0008281,ACC006948,2026-04-07 00:48:38,signup_bonus,49.33,vaishnavi96821@ybl,train
CLM0008282,ACC006948,2026-04-04 18:53:54,reload_offer,70.0,vaishnavi96821@ybl,train
CLM0008283,ACC006952,2026-07-22 12:57:21,referral_bonus,33.95,onkarsrinivasan994@okaxis,train
CLM0008284,ACC006955,2026-05-21 16:12:02,cashback_offer,20.28,manya18883@okhdfcbank,train
CLM0008285,ACC006961,2026-08-06 13:53:52,cashback_offer,25.33,caleb5154@ybl,train
CLM0008286,ACC006961,2026-06-27 11:31:15,referral_bonus,448.35,caleb5154@ybl,train
CLM0008287,ACC006964,2026-06-15 22:54:30,reload_offer,13.21,zjain148@paytm,train
CLM0008288,ACC006964,2026-06-01 12:41:23,cashback_offer,18.69,zjain148@paytm,train
CLM0008289,ACC006965,2026-08-20 13:22:39,signup_bonus,36.75,vasanachoudhury184@okhdfcbank,train
CLM0008290,ACC006965,2026-07-30 00:25:32,cashback_offer,12.95,vasanachoudhury184@okhdfcbank,train
CLM0008291,ACC006965,2026-07-26 10:25:19,referral_bonus,20.28,vasanachoudhury184@okhdfcbank,train
CLM0008292,ACC006966,2026-10-27 16:24:19,reload_offer,12.81,ykapur11@ybl,test
CLM0008293,ACC006966,2026-09-11 13:40:16,signup_bonus,25.55,ykapur11@ybl,train
CLM0008294,ACC006966,2026-11-01 19:27:54,reload_offer,5.25,ykapur11@ybl,test
CLM0008295,ACC006967,2026-07-22 00:59:12,cashback_offer,8.75,azaanhari179@okaxis,train
CLM0008296,ACC006967,2026-08-15 09:40:26,referral_bonus,13.79,azaanhari179@okaxis,train
CLM0008297,ACC006969,2026-07-23 04:27:35,reload_offer,26.95,seshadriganga587@okhdfcbank,train
CLM0008298,ACC006970,2026-03-27 09:25:37,signup_bonus,17.13,lcomar159@okicici,train
CLM0008299,ACC006970,2026-03-31 21:40:49,reload_offer,98.0,lcomar159@okicici,train
CLM0008300,ACC006970,2026-05-01 15:12:11,reload_offer,94.5,lcomar159@okicici,train
CLM0008301,ACC006971,2026-01-21 04:52:46,cashback_offer,113.75,tarabimala960@oksbi,train
CLM0008302,ACC006971,2026-03-01 14:00:45,cashback_offer,40.95,tarabimala960@oksbi,train
CLM0008303,ACC006972,2026-12-15 06:27:15,referral_bonus,10.5,tanvikhare494@oksbi,test
CLM0008304,ACC006973,2026-12-13 13:01:17,reload_offer,30.8,vinayapal554@okicici,test
CLM0008305,ACC006974,2026-12-13 04:44:51,signup_bonus,18.9,nitara46298@ybl,test
CLM0008306,ACC006974,2026-12-21 06:46:24,referral_bonus,20.65,nitara46298@ybl,test
CLM0008307,ACC006975,2026-08-26 13:24:53,referral_bonus,79.1,korpalcharles178@okaxis,train
CLM0008308,ACC006976,2026-06-24 19:13:08,signup_bonus,20.65,pjayaraman455@okaxis,train
CLM0008309,ACC006977,2026-07-21 09:35:13,reload_offer,150.69,yoshitadua822@okhdfcbank,train
CLM0008310,ACC006981,2026-05-02 11:29:11,reload_offer,32.2,krishna8994@ybl,train
CLM0008311,ACC006982,2026-04-25 20:26:41,reload_offer,24.13,mlad516@okicici,train
CLM0008312,ACC006982,2026-04-27 08:34:42,cashback_offer,26.25,mlad516@okicici,train
CLM0008313,ACC006983,2026-07-19 16:29:40,signup_bonus,35.0,yochanapant282@oksbi,train
CLM0008314,ACC006984,2026-07-04 22:32:51,referral_bonus,20.65,xkorpal331@ybl,train
CLM0008315,ACC006985,2026-12-27 19:59:48,signup_bonus,19.25,vbir611@oksbi,test
CLM0008316,ACC006985,2026-12-22 21:15:40,reload_offer,28.46,vbir611@oksbi,test
CLM0008317,ACC006986,2026-12-20 18:23:50,signup_bonus,15.1,tristannarayanan228@oksbi,test
CLM0008318,ACC006987,2026-09-18 13:25:27,cashback_offer,35.0,bassiaarush9@okaxis,train
CLM0008319,ACC006987,2026-08-25 18:23:56,cashback_offer,78.4,bassiaarush9@okaxis,train
CLM0008320,ACC006989,2026-08-20 23:26:40,reload_offer,17.13,gpal765@okhdfcbank,train
CLM0008321,ACC006989,2026-08-21 16:04:13,cashback_offer,19.92,gpal765@okhdfcbank,train
CLM0008322,ACC006991,2026-09-09 13:25:28,referral_bonus,17.5,ati35817@okhdfcbank,train
CLM0008323,ACC006991,2026-08-22 06:10:40,referral_bonus,20.28,ati35817@okhdfcbank,train
CLM0008324,ACC006991,2026-10-12 14:56:55,reload_offer,3.83,ati35817@okhdfcbank,test
CLM0008325,ACC006992,2026-12-14 18:03:01,signup_bonus,30.45,varmaedhitha938@okhdfcbank,test
CLM0008326,ACC006994,2026-06-15 12:51:17,signup_bonus,37.78,kapooranmol620@ybl,train
CLM0008327,ACC006994,2026-07-03 14:45:51,reload_offer,40.95,kapooranmol620@ybl,train
CLM0008328,ACC006994,2026-06-09 06:15:31,referral_bonus,16.78,kapooranmol620@ybl,train
CLM0008329,ACC006994,2026-07-03 23:30:44,cashback_offer,15.75,kapooranmol620@ybl,train
CLM0008330,ACC006994,2026-07-26 21:17:07,referral_bonus,23.78,kapooranmol620@ybl,train
