upi_id,linked_account_count,linked_accounts,total_claim_count,total_payout_amount
wsahota415@okicici,1,ACC006298,0,0.0
tiwariethan211@okaxis,1,ACC006299,1,10.08
falanmorar46@okicici,1,ACC006300,0,0.0
baljiwan24373@okicici,1,ACC006301,1,193.9
pahal6419@okhdfcbank,1,ACC006302,0,0.0
kuruvillatanveer445@okicici,1,ACC006303,2,115.48
nazarethzansi938@ybl,1,ACC006304,0,0.0
fvarghese183@ybl,1,ACC006305,0,0.0
usaini460@okaxis,1,ACC006306,3,591.95
azadhalder592@okicici,1,ACC006307,1,23.78
devikabiswas500@ybl,1,ACC006308,1,117.25
ibandi341@paytm,1,ACC006309,0,0.0
gollaijaya714@okicici,1,ACC006310,0,0.0
nicholas24584@okhdfcbank,1,ACC006311,1,73.48
gagan73121@paytm,1,ACC006312,2,83.21
fitankanda756@okaxis,1,ACC006313,0,0.0
dewannidra704@okicici,1,ACC006314,1,442.73
hrandhawa304@paytm,1,ACC006315,0,0.0
sonibrijesh90@ybl,1,ACC006316,0,0.0
narayananmax753@oksbi,1,ACC006317,2,105.99
geraati171@ybl,1,ACC006318,0,0.0
mseshadri969@ybl,1,ACC006319,3,96.0
hkothari165@paytm,1,ACC006320,2,68.58
jyotiwadhwa547@ybl,1,ACC006321,0,0.0
igoda908@paytm,1,ACC006322,1,37.97
vartyjacob32@okhdfcbank,1,ACC006323,2,64.75
kashvi58523@okicici,1,ACC006324,0,0.0
pmadan286@paytm,1,ACC006325,0,0.0
kadelibni266@okaxis,1,ACC006326,5,150.13
naidugautam30@okaxis,1,ACC006327,1,11.54
mahajansai258@okhdfcbank,1,ACC006328,0,0.0
ekanshkaran494@paytm,1,ACC006329,0,0.0
danielwali705@oksbi,1,ACC006330,4,128.0
anthonyiyengar318@paytm,1,ACC006331,0,0.0
qthakkar811@okicici,1,ACC006332,0,0.0
nazarethradha419@okhdfcbank,1,ACC006333,2,56.52
chakradev3398@oksbi,1,ACC006334,2,34.28
manicharvi124@oksbi,1,ACC006335,0,0.0
lohitwarrior477@okicici,1,ACC006336,1,10.5
sdevan901@okaxis,1,ACC006337,1,10.83
ijayaraman916@okaxis,1,ACC006338,0,0.0
keerwarda689@okaxis,1,ACC006339,1,15.57
luthraladli44@okicici,1,ACC006340,3,78.72
vinayabuch302@okaxis,1,ACC006341,1,49.68
balanomya262@okhdfcbank,1,ACC006342,2,52.5
wkapoor496@ybl,1,ACC006343,0,0.0
chadhaupma647@oksbi,1,ACC006344,1,9.08
chandresh11268@ybl,1,ACC006345,5,127.54
wishidhawan742@okicici,1,ACC006346,1,59.85
wahabtank546@paytm,1,ACC006347,0,0.0
goswamibalendra497@ybl,1,ACC006348,0,0.0
lbhattacharyya552@okicici,1,ACC006349,0,0.0
logan20841@okicici,1,ACC006350,0,0.0
kbhatti81@paytm,1,ACC006351,4,1195.35
aarav22393@okicici,1,ACC006352,0,0.0
hdhar125@paytm,1,ACC006353,1,20.28
rahluwalia645@okaxis,1,ACC006354,0,0.0
avniwarrior66@okicici,1,ACC006355,1,45.48
jkannan770@okaxis,1,ACC006356,2,52.15
brindaverma38@okhdfcbank,1,ACC006357,3,109.53
wishisodhi6@paytm,1,ACC006358,0,0.0
ranveer29362@okicici,1,ACC006359,1,10.15
aayush0678@okhdfcbank,1,ACC006360,0,0.0
gtoor948@oksbi,1,ACC006361,1,56.17
pavanimore846@ybl,1,ACC006362,1,72.1
bmukherjee247@okaxis,1,ACC006363,4,251.09
famble2@okaxis,1,ACC006364,2,31.11
godaekantika306@paytm,1,ACC006365,0,0.0
vanyabala821@okaxis,1,ACC006366,0,0.0
jmani110@paytm,1,ACC006367,1,40.95
zaid54247@ybl,1,ACC006368,2,339.32
suriomaja265@paytm,1,ACC006369,3,57.71
kalpit31424@ybl,1,ACC006370,0,0.0
kapoorsarthak218@paytm,1,ACC006371,1,11.9
ekavirgolla176@okhdfcbank,1,ACC006372,2,60.43
victor94882@okicici,1,ACC006373,0,0.0
mugdhavora450@paytm,1,ACC006374,1,40.95
bhavsarupkaar205@ybl,1,ACC006375,3,79.09
jonathan6666@okicici,1,ACC006376,2,85.71
kbal99@okicici,1,ACC006377,1,20.65
ekanta67386@paytm,1,ACC006378,3,97.37
bhavya63513@ybl,1,ACC006379,2,101.85
dhriti77346@oksbi,1,ACC006380,2,26.58
chaudhrydayita922@okhdfcbank,1,ACC006381,1,15.47
kalaaarini509@okaxis,1,ACC006382,2,36.96
mukherjeeyauvani136@okhdfcbank,1,ACC006383,0,0.0
okari839@oksbi,1,ACC006384,4,98.08
chandran8114@okaxis,1,ACC006385,1,26.25
oviyapatla333@okhdfcbank,1,ACC006386,5,80.27
munideepa146@okicici,1,ACC006387,2,61.6
kupadhyay299@okhdfcbank,1,ACC006388,3,47.13
mandalkritika729@ybl,1,ACC006389,1,52.5
rayaan51546@okhdfcbank,1,ACC006390,3,49.6
bhanumatigoyal867@ybl,1,ACC006391,2,94.11
odasgupta666@okaxis,1,ACC006392,1,8.75
rkonda645@oksbi,1,ACC006393,1,12.77
panini73720@ybl,1,ACC006394,1,73.48
falakmahajan629@oksbi,1,ACC006395,5,70.46
dkalita435@ybl,1,ACC006396,0,0.0
klad453@okhdfcbank,1,ACC006397,0,0.0
xkapoor519@oksbi,1,ACC006398,0,0.0
fvig340@oksbi,1,ACC006399,0,0.0
mchhabra798@okaxis,1,ACC006400,1,20.28
aishanikara604@paytm,1,ACC006401,0,0.0
varenyamemon524@oksbi,1,ACC006402,0,0.0
jhaveridivya817@oksbi,1,ACC006403,0,0.0
daminisarna772@ybl,1,ACC006404,0,0.0
virajkarnik60@okicici,1,ACC006405,1,17.15
tseshadri585@oksbi,1,ACC006406,2,51.43
yamini21780@ybl,1,ACC006407,1,5.25
hayeransh920@paytm,1,ACC006408,0,0.0
danieloommen545@okaxis,1,ACC006409,1,9.67
aachaloza851@okicici,1,ACC006410,0,0.0
balhaarpatla146@okaxis,1,ACC006411,0,0.0
boza534@ybl,1,ACC006412,0,0.0
fiyaz81903@okaxis,1,ACC006413,3,96.23
yochana77848@okhdfcbank,1,ACC006414,0,0.0
vkulkarni272@okicici,1,ACC006415,1,98.0
lipika76717@oksbi,1,ACC006416,2,32.77
sdugar76@okicici,1,ACC006417,0,0.0
laksh8095@oksbi,1,ACC006418,1,35.0
advikakrishnan536@ybl,1,ACC006419,0,0.0
kdevan346@oksbi,1,ACC006420,0,0.0
khegde824@okaxis,1,ACC006421,2,154.7
hamsini15324@oksbi,1,ACC006422,0,0.0
dalbir91974@okhdfcbank,1,ACC006423,0,0.0
nimrat56200@paytm,1,ACC006424,2,52.83
quincysaha416@ybl,1,ACC006425,1,27.47
pantoscar892@okhdfcbank,1,ACC006426,4,147.52
osood726@ybl,1,ACC006427,0,0.0
krishnachopra815@okicici,1,ACC006428,1,18.88
naveen00597@paytm,1,ACC006429,2,50.55
liampal287@okicici,1,ACC006430,1,20.65
lvaidya500@okhdfcbank,1,ACC006431,0,0.0
knagarajan722@ybl,1,ACC006432,0,0.0
deovasana874@paytm,1,ACC006433,0,0.0
mohinichandran872@okicici,1,ACC006434,5,421.03
raagini8245@oksbi,1,ACC006435,0,0.0
simon1622@ybl,1,ACC006436,1,21.0
ndave492@paytm,1,ACC006437,0,0.0
aayushmukhopadhyay301@okaxis,1,ACC006438,0,0.0
sawhneyowen789@ybl,1,ACC006439,0,0.0
bhanumatidewan773@oksbi,1,ACC006440,0,0.0
grovernoah371@okicici,1,ACC006441,1,18.53
gbatra17@ybl,1,ACC006442,1,17.5
yashoda35656@ybl,1,ACC006443,2,115.83
tanish85957@oksbi,1,ACC006444,3,1198.92
nicholaschopra152@paytm,1,ACC006445,1,79.1
zbava870@okaxis,1,ACC006446,1,109.18
ipalla56@oksbi,1,ACC006447,0,0.0
sanaya36186@okhdfcbank,1,ACC006448,1,15.38
ekalingaarya114@ybl,1,ACC006449,0,0.0
gaurang57204@okhdfcbank,1,ACC006450,1,37.78
rayaankota873@okhdfcbank,1,ACC006451,1,40.95
yashodarastogi624@ybl,1,ACC006452,2,40.95
xpau483@oksbi,1,ACC006453,0,0.0
warhi81396@okhdfcbank,1,ACC006454,0,0.0
vsrivastava157@okhdfcbank,1,ACC006455,3,77.08
omangat738@ybl,1,ACC006456,0,0.0
samuelgupta477@okhdfcbank,1,ACC006457,1,15.4
ozakavya207@okhdfcbank,1,ACC006458,1,37.78
zinal92739@paytm,1,ACC006459,1,57.32
amandal382@ybl,1,ACC006460,2,27.65
kaurvihaan956@okhdfcbank,1,ACC006461,1,9.3
qabil08564@ybl,1,ACC006462,2,71.03
qben702@okicici,1,ACC006463,0,0.0
chandraharish964@okicici,1,ACC006464,1,79.1
vidhibains202@okicici,1,ACC006465,2,158.2
binabhattacharyya214@okicici,1,ACC006466,0,0.0
dattafinn434@okhdfcbank,1,ACC006467,1,105.0
watikanair624@ybl,1,ACC006468,0,0.0
lohitkhatri735@okhdfcbank,1,ACC006469,0,0.0
harshil76677@okaxis,1,ACC006470,1,17.15
bailtanay37@okhdfcbank,1,ACC006471,3,118.28
george12786@paytm,1,ACC006472,2,51.52
golajyoti243@paytm,1,ACC006473,1,20.65
naidupallavi736@okaxis,1,ACC006474,3,142.77
tanmayikoshy189@ybl,1,ACC006475,0,0.0
vermaomisha175@okhdfcbank,1,ACC006476,1,3.15
triptinaidu476@oksbi,1,ACC006477,2,238.44
matthewsachdev805@okaxis,1,ACC006478,1,28.0
rajuhemal916@ybl,1,ACC006479,0,0.0
khatricaleb831@paytm,1,ACC006480,1,22.73
nakulhayer448@oksbi,1,ACC006481,1,12.95
omkaarshah57@okhdfcbank,1,ACC006482,0,0.0
balendrathakkar625@paytm,1,ACC006483,3,541.16
psabharwal30@paytm,1,ACC006484,4,96.22
gkarnik889@paytm,1,ACC006485,0,0.0
bhanumatitandon136@okicici,1,ACC006486,0,0.0
madhavkulkarni168@paytm,1,ACC006487,1,13.98
rajchasmum631@okhdfcbank,1,ACC006488,0,0.0
unnigade81@okaxis,1,ACC006489,0,0.0
aadhyachacko189@okhdfcbank,1,ACC006490,2,51.06
omahajan779@okaxis,1,ACC006491,1,20.65
aashi13455@okhdfcbank,1,ACC006492,1,3.18
mallicknaksh309@okicici,1,ACC006493,1,10.15
vamakshivenkataraman443@okicici,1,ACC006494,4,798.49
bvarkey235@ybl,1,ACC006495,3,385.35
saumyaparekh487@okhdfcbank,1,ACC006496,0,0.0
hnarula350@okicici,1,ACC006497,0,0.0
onatt630@okaxis,1,ACC006498,2,58.45
surishaan770@oksbi,1,ACC006499,1,17.15
george98507@okicici,1,ACC006500,0,0.0
lhalder827@ybl,1,ACC006501,0,0.0
vedika70275@okaxis,1,ACC006502,3,141.29
ramanathanfaqid719@ybl,1,ACC006503,0,0.0
jkunda439@okhdfcbank,1,ACC006504,2,57.73
vrindachand963@okaxis,1,ACC006505,0,0.0
nagarajanupadhriti539@okicici,1,ACC006506,0,0.0
kashvi23219@oksbi,1,ACC006507,0,0.0
ayohannan279@okicici,1,ACC006508,2,35.87
mukherjeematthew620@okhdfcbank,1,ACC006509,4,72.13
vasana43646@okicici,1,ACC006510,0,0.0
dkaul118@okhdfcbank,1,ACC006511,4,141.93
nandinisalvi410@oksbi,1,ACC006512,0,0.0
aramakrishnan426@okaxis,1,ACC006513,1,155.75
avi04153@ybl,1,ACC006514,1,20.28
reyansh99177@oksbi,1,ACC006515,1,79.1
chandjalsa978@okicici,1,ACC006516,2,166.25
vjain137@paytm,1,ACC006517,2,13.44
anthonypatla906@paytm,1,ACC006518,1,26.95
snatarajan679@okaxis,1,ACC006519,2,54.23
rajaveda435@okicici,1,ACC006520,0,0.0
hemal64449@okaxis,1,ACC006521,5,434.7
rsarraf563@okicici,1,ACC006522,2,120.05
jalsashah781@paytm,1,ACC006523,1,26.25
neha35112@okaxis,1,ACC006524,0,0.0
munizinal691@okicici,1,ACC006525,1,171.5
harinakshi18643@okicici,1,ACC006526,1,36.39
tankekiya354@oksbi,1,ACC006527,1,9.1
nimrat86935@ybl,1,ACC006528,2,33.08
pgole508@okicici,1,ACC006529,1,70.0
venkateshwahab981@okaxis,1,ACC006530,0,0.0
amara78438@oksbi,1,ACC006531,4,156.08
manandani537@okhdfcbank,1,ACC006532,2,67.72
rdube225@paytm,1,ACC006533,0,0.0
bhatliam352@ybl,1,ACC006534,2,58.76
aradhana04634@ybl,1,ACC006535,1,12.07
jparekh997@okaxis,1,ACC006536,1,12.93
nravi48@oksbi,1,ACC006537,0,0.0
tshenoy659@okaxis,1,ACC006538,0,0.0
reyanshbakshi411@okicici,1,ACC006539,0,0.0
oshabrahmbhatt371@paytm,1,ACC006540,4,502.56
jatinmody662@ybl,1,ACC006541,3,39.98
harshcheema213@okicici,1,ACC006542,1,25.53
ethan80360@okicici,1,ACC006543,2,287.67
maanavgarde896@paytm,1,ACC006544,5,148.38
chandani2034@okhdfcbank,1,ACC006545,4,173.23
qadimbajwa685@okhdfcbank,1,ACC006546,1,312.53
maanasganguly540@okaxis,1,ACC006547,0,0.0
khatriladli495@paytm,1,ACC006548,1,15.65
anirudhvasa412@ybl,1,ACC006549,2,142.35
ochana513@oksbi,1,ACC006550,0,0.0
fdugar235@oksbi,1,ACC006551,0,0.0
nikita13407@ybl,1,ACC006552,1,26.25
krishnanrachit977@oksbi,1,ACC006553,0,0.0
jaibajaj34@okicici,1,ACC006554,0,0.0
loyalchandresh703@oksbi,1,ACC006555,0,0.0
kashyapwarda765@oksbi,1,ACC006556,0,0.0
sidhukrishna346@paytm,1,ACC006557,2,91.35
aarnatara61@oksbi,1,ACC006558,0,0.0
kalitamadhav465@ybl,1,ACC006559,0,0.0
saanvi12563@paytm,1,ACC006560,2,29.4
wrideshratta979@okaxis,1,ACC006561,2,20.96
onveervarma858@oksbi,1,ACC006562,0,0.0
waliwriddhish312@okhdfcbank,1,ACC006563,4,71.88
veerbhargava209@okaxis,1,ACC006564,3,148.73
tristansaxena208@okicici,1,ACC006565,2,41.65
turviwagle907@okicici,1,ACC006566,0,0.0
sharaflibni507@paytm,1,ACC006567,0,0.0
onkarsinha418@ybl,1,ACC006568,2,74.86
parth47989@oksbi,1,ACC006569,0,0.0
gbhakta57@okaxis,1,ACC006570,3,57.4
mohini94599@okhdfcbank,1,ACC006571,0,0.0
zarna41274@okhdfcbank,1,ACC006572,3,188.28
veer35363@ybl,1,ACC006573,2,51.78
brijesh66804@paytm,1,ACC006574,1,87.5
xalak65753@oksbi,1,ACC006575,1,16.78
jacobkhalsa55@ybl,1,ACC006576,0,0.0
brahmbhattnoah543@okhdfcbank,1,ACC006577,3,435.28
dominic72939@okhdfcbank,1,ACC006578,2,55.28
jkaur146@paytm,1,ACC006579,1,20.65
dhillonnachiket812@ybl,1,ACC006580,0,0.0
xalakcheema111@okaxis,1,ACC006581,0,0.0
tellaladli819@okaxis,1,ACC006582,0,0.0
vedant28647@oksbi,1,ACC006583,3,516.39
eiravatichowdhury234@paytm,1,ACC006584,2,20.5
rameshbhavani755@okhdfcbank,1,ACC006585,0,0.0
raynidhi525@oksbi,1,ACC006586,0,0.0
nathandoctor807@okicici,1,ACC006587,3,71.01
gmannan945@okicici,1,ACC006588,1,56.17
omittal719@ybl,1,ACC006589,2,103.25
xchander889@okicici,1,ACC006590,1,17.5
nandini76183@okaxis,1,ACC006591,0,0.0
amurty285@okicici,1,ACC006592,4,140.8
samesh67848@okicici,1,ACC006593,5,167.23
lukebir510@ybl,1,ACC006594,1,9.24
maharajsaanvi217@okicici,1,ACC006595,0,0.0
badalkrish781@oksbi,1,ACC006596,0,0.0
hganesan220@paytm,1,ACC006597,0,0.0
lmutti351@okaxis,1,ACC006598,1,40.95
rajananmol524@okhdfcbank,1,ACC006599,1,33.95
neelima6755@okhdfcbank,1,ACC006600,0,0.0
nilima62249@okhdfcbank,1,ACC006601,1,6.45
vyanjana21987@okhdfcbank,1,ACC006602,0,0.0
zashilbava504@oksbi,1,ACC006603,2,211.4
qprabhakar859@okhdfcbank,1,ACC006604,2,60.84
gilltristan885@paytm,1,ACC006605,1,40.95
balanrehaan372@paytm,1,ACC006606,3,73.12
tanvi81868@oksbi,1,ACC006607,0,0.0
garimaswamy754@okhdfcbank,1,ACC006608,1,79.1
alexander94518@okhdfcbank,1,ACC006609,0,0.0
indrajit34566@ybl,1,ACC006610,1,8.38
muttipanini643@ybl,1,ACC006611,0,0.0
frado99114@okhdfcbank,1,ACC006612,2,51.45
yoshitadugar261@okaxis,1,ACC006613,5,298.55
rajualka253@okicici,1,ACC006614,1,9.79
kraman979@ybl,1,ACC006615,2,712.59
bishakhananda541@okaxis,1,ACC006616,0,0.0
lborra272@paytm,1,ACC006617,3,172.51
jeevikamishra745@paytm,1,ACC006618,2,146.63
aroravrishti121@okhdfcbank,1,ACC006619,1,134.73
lchand753@paytm,1,ACC006620,0,0.0
upandya713@okhdfcbank,1,ACC006621,2,155.75
sureshkrisha109@okaxis,1,ACC006622,0,0.0
ishaanwadhwa157@okaxis,1,ACC006623,1,40.95
nilima10326@ybl,1,ACC006624,3,111.98
hemanginikapadia102@okaxis,1,ACC006625,2,61.6
hemangini33343@okaxis,1,ACC006626,0,0.0
devanshivani413@oksbi,1,ACC006627,1,20.65
tbadami207@okaxis,1,ACC006628,0,0.0
aryanarayan925@okicici,1,ACC006629,5,177.71
schandran166@okaxis,1,ACC006630,3,88.02
wbhakta449@okaxis,1,ACC006631,1,10.15
muttigaurav665@okaxis,1,ACC006632,1,37.78
saumya69567@oksbi,1,ACC006633,1,22.73
vraman24@ybl,1,ACC006634,3,329.56
dutttriveni789@okaxis,1,ACC006635,1,10.32
orinder07930@okhdfcbank,1,ACC006636,4,144.31
sarmavivaan96@paytm,1,ACC006637,0,0.0
vyanjanabhandari120@okaxis,1,ACC006638,0,0.0
hema14834@paytm,1,ACC006639,2,50.38
oakgirik143@paytm,1,ACC006640,2,81.9
murtybaghyawati432@okaxis,1,ACC006641,2,182.31
kavya29840@paytm,1,ACC006642,3,172.88
anikaprakash500@okaxis,1,ACC006643,0,0.0
jagvi92117@okhdfcbank,1,ACC006644,1,3.68
mbhandari242@okicici,1,ACC006645,0,0.0
dakshesh24384@paytm,1,ACC006646,0,0.0
boasenitara877@paytm,1,ACC006647,3,72.43
chanakya58311@ybl,1,ACC006648,1,136.5
ksheth63@paytm,1,ACC006649,2,71.73
nazarethzaid343@okaxis,1,ACC006650,1,9.08
savantwridesh365@okaxis,1,ACC006651,0,0.0
gabaupadhriti160@okaxis,1,ACC006652,3,99.29
gabawatika647@paytm,1,ACC006653,0,0.0
suraudarsh780@ybl,1,ACC006654,1,32.82
chaitaly94516@okaxis,1,ACC006655,1,19.25
wyatt99614@okaxis,1,ACC006656,2,87.13
oratti31@oksbi,1,ACC006657,2,114.57
rkulkarni170@okicici,1,ACC006658,0,0.0
gayathripandya119@oksbi,1,ACC006659,0,0.0
anshkannan498@oksbi,1,ACC006660,0,0.0
virklucky914@okaxis,1,ACC006661,1,14.17
dvarty607@okicici,1,ACC006662,0,0.0
mohini20515@okicici,1,ACC006663,0,0.0
kadakiajagvi493@paytm,1,ACC006664,1,37.78
edhithaissac242@okaxis,1,ACC006665,2,53.38
xdin26@okhdfcbank,1,ACC006666,0,0.0
lopa69480@okhdfcbank,1,ACC006667,3,149.35
pavani52919@okicici,1,ACC006668,1,20.65
ekantasinghal85@okicici,1,ACC006669,0,0.0
yaggarwal768@okaxis,1,ACC006670,1,16.78
niteshbiswas935@oksbi,1,ACC006671,0,0.0
jagratisolanki794@okicici,1,ACC006672,1,20.65
yachana62419@ybl,1,ACC006673,2,51.78
yrai522@okicici,1,ACC006674,4,216.58
januja05296@paytm,1,ACC006675,0,0.0
sachi3851@okaxis,1,ACC006676,1,10.15
vbose753@ybl,1,ACC006677,0,0.0
ahluwaliasamar725@okhdfcbank,1,ACC006678,1,20.63
darachakradhar669@okicici,1,ACC006679,1,7.0
csridhar586@okicici,1,ACC006680,0,0.0
aurorabhavna23@okicici,1,ACC006681,0,0.0
kumarjonathan154@okhdfcbank,1,ACC006682,3,84.7
beraeiravati253@ybl,1,ACC006683,1,11.9
nandinikrishna720@ybl,1,ACC006684,2,88.86
gdutt64@okicici,1,ACC006685,0,0.0
gopallucky458@okhdfcbank,1,ACC006686,4,174.96
csarin331@okhdfcbank,1,ACC006687,0,0.0
balhaar0790@oksbi,1,ACC006688,3,314.16
wdeshpande130@okhdfcbank,1,ACC006689,1,12.58
psarna258@okhdfcbank,1,ACC006690,1,12.58
wupadhyay86@ybl,1,ACC006691,1,79.1
tanay18438@oksbi,1,ACC006692,2,58.06
radhikaratta806@ybl,1,ACC006693,3,231.89
hayervamakshi478@okaxis,1,ACC006694,0,0.0
gnanda220@okhdfcbank,1,ACC006695,1,3.5
baliyamini410@ybl,1,ACC006696,1,35.0
naksh50751@okhdfcbank,1,ACC006697,1,70.0
iraju214@ybl,1,ACC006698,2,32.6
anamikaram212@ybl,1,ACC006699,3,216.28
anita32123@oksbi,1,ACC006700,1,17.5
widishaom731@okhdfcbank,1,ACC006701,0,0.0
jdora319@okaxis,1,ACC006702,0,0.0
nachiket6216@ybl,1,ACC006703,0,0.0
gollayashica690@okicici,1,ACC006704,1,9.08
siyalad7@oksbi,1,ACC006705,3,98.4
tkannan767@ybl,1,ACC006706,1,20.65
benjaminbawa497@okicici,1,ACC006707,0,0.0
wramesh162@paytm,1,ACC006708,0,0.0
bhatnagarbishakha122@ybl,1,ACC006709,1,27.63
amorar852@ybl,1,ACC006710,1,37.97
gayathrijha254@oksbi,1,ACC006711,1,10.83
ehari792@ybl,1,ACC006712,0,0.0
meghasastry534@okicici,1,ACC006713,1,16.71
wviswanathan176@okhdfcbank,1,ACC006714,0,0.0
manbir80954@okaxis,1,ACC006715,5,174.96
csamra377@paytm,1,ACC006716,1,10.15
abeer03263@oksbi,1,ACC006717,0,0.0
pkant941@paytm,1,ACC006718,0,0.0
aashirout811@okaxis,1,ACC006719,1,17.15
deolnoah45@okicici,1,ACC006720,1,79.1
siddharth17742@okicici,1,ACC006721,3,68.56
danielghose272@okaxis,1,ACC006722,1,17.5
daminikaur745@ybl,1,ACC006723,0,0.0
gunbir47227@paytm,1,ACC006724,2,40.91
bakhshi0249@okicici,1,ACC006725,2,68.07
jeet74682@paytm,1,ACC006726,0,0.0
turvimammen551@okhdfcbank,1,ACC006727,1,37.78
hbalan155@okhdfcbank,1,ACC006728,2,162.41
bbhavsar744@okicici,1,ACC006729,0,0.0
pparsa134@ybl,1,ACC006730,1,45.85
sachdevnimrat182@ybl,1,ACC006731,1,32.2
sachi54399@ybl,1,ACC006732,1,23.78
yadavrayaan793@okicici,1,ACC006733,1,147.88
advaith80406@okhdfcbank,1,ACC006734,2,55.28
bishakha17891@okhdfcbank,1,ACC006735,0,0.0
shankermegha729@okaxis,1,ACC006736,2,135.97
omyawalia39@okhdfcbank,1,ACC006737,0,0.0
fbhakta729@okicici,1,ACC006738,0,0.0
gautami71876@okaxis,1,ACC006739,0,0.0
kalechakrika126@okhdfcbank,1,ACC006740,1,1024.91
daksha96945@okaxis,1,ACC006741,2,141.75
panchalrachana434@oksbi,1,ACC006742,1,23.78
wazirdatta421@ybl,1,ACC006743,3,84.07
pushti05924@oksbi,1,ACC006744,1,20.43
gwadhwa256@okhdfcbank,1,ACC006745,3,108.65
nidrapradhan375@oksbi,1,ACC006746,1,23.78
iseshadri773@ybl,1,ACC006747,0,0.0
varkeymohini404@oksbi,1,ACC006748,2,122.05
faqid06138@paytm,1,ACC006749,4,267.58
utank633@okicici,1,ACC006750,0,0.0
duaaditya73@okaxis,1,ACC006751,1,4.41
wakeetabalasubramanian452@ybl,1,ACC006752,0,0.0
rishihanda967@okhdfcbank,1,ACC006753,3,483.98
brege270@paytm,1,ACC006754,2,58.43
isachdeva636@paytm,1,ACC006755,0,0.0
hwable852@oksbi,1,ACC006756,0,0.0
patrickchoudhary142@ybl,1,ACC006757,1,26.25
cnayak316@oksbi,1,ACC006758,0,0.0
logan68875@okicici,1,ACC006759,0,0.0
anthonyuppal825@okicici,1,ACC006760,2,59.5
baradfalan883@oksbi,1,ACC006761,1,10.15
jeet6572@okhdfcbank,1,ACC006762,1,35.0
xalak74166@okaxis,1,ACC006763,1,91.68
sethzinal621@okhdfcbank,1,ACC006764,2,48.55
fchoudhry671@oksbi,1,ACC006765,0,0.0
hpalan223@paytm,1,ACC006766,0,0.0
samuel84625@paytm,1,ACC006767,0,0.0
kai65860@oksbi,1,ACC006768,2,514.02
zansigour789@oksbi,1,ACC006769,0,0.0
ikbal02647@ybl,1,ACC006770,1,17.5
parekhurishilla161@oksbi,1,ACC006771,2,105.35
gayathri89927@paytm,1,ACC006772,1,20.65
mangalbalveer272@paytm,1,ACC006773,0,0.0
lukeshetty648@okicici,1,ACC006774,2,34.65
miteshwalia736@ybl,1,ACC006775,0,0.0
prabhakarbrinda76@oksbi,1,ACC006776,3,93.06
hemangini41279@ybl,1,ACC006777,0,0.0
pnagarajan273@ybl,1,ACC006778,0,0.0
wagleqasim111@paytm,1,ACC006779,3,52.15
indaliramaswamy28@oksbi,1,ACC006780,1,40.95
okorpal209@ybl,1,ACC006781,1,20.65
anusha03843@paytm,1,ACC006782,1,73.48
omohanty382@ybl,1,ACC006783,2,44.45
osharatti834@okhdfcbank,1,ACC006784,0,0.0
panini87653@okaxis,1,ACC006785,2,1017.39
iryasaini559@oksbi,1,ACC006786,3,104.26
chamanchaudry919@oksbi,1,ACC006787,0,0.0
raagini80697@okhdfcbank,1,ACC006788,0,0.0
onkardhingra995@okhdfcbank,1,ACC006789,3,65.45
alkasamra508@oksbi,1,ACC006790,0,0.0
wridesh87732@ybl,1,ACC006791,0,0.0
aryan15429@paytm,1,ACC006792,0,0.0
adwetadara560@okaxis,1,ACC006793,1,16.78
vpalan532@oksbi,1,ACC006794,0,0.0
okala188@okaxis,1,ACC006795,0,0.0
lkumar494@ybl,1,ACC006796,2,164.83
gaurika35289@oksbi,1,ACC006797,1,37.8
vyanjana17898@oksbi,1,ACC006798,2,79.78
abhaverma891@okicici,1,ACC006799,1,17.15
basureva466@ybl,1,ACC006800,0,0.0
upma77972@okaxis,1,ACC006801,3,260.26
arjun90294@oksbi,1,ACC006802,1,38.5
nadigvritti33@oksbi,1,ACC006803,0,0.0
patilpooja424@ybl,1,ACC006804,0,0.0
nattwilliam764@okicici,1,ACC006805,1,35.0
batraishaan97@okhdfcbank,1,ACC006806,0,0.0
guneetrai535@oksbi,1,ACC006807,3,60.18
nsachdeva687@okhdfcbank,1,ACC006808,5,201.36
bhavanimangat737@ybl,1,ACC006809,3,128.79
chandanimadan638@paytm,1,ACC006810,4,235.7
ucchal92469@okhdfcbank,1,ACC006811,1,52.5
umanglal710@oksbi,1,ACC006812,2,42.68
fariqdewan858@okicici,1,ACC006813,2,198.64
pdoshi410@okaxis,1,ACC006814,1,20.65
bbatta774@paytm,1,ACC006815,0,0.0
georgebanerjee557@paytm,1,ACC006816,4,423.06
farajbalay171@okhdfcbank,1,ACC006817,0,0.0
nathanielbarad268@oksbi,1,ACC006818,5,147.01
tnarain324@paytm,1,ACC006819,0,0.0
gavinsule623@okaxis,1,ACC006820,2,81.9
kashish79337@paytm,1,ACC006821,1,19.93
chaman72874@ybl,1,ACC006822,3,57.75
bhattibhanumati235@paytm,1,ACC006823,1,65.08
indali22505@ybl,1,ACC006824,0,0.0
maya85821@okicici,1,ACC006825,0,0.0
rluthra312@okicici,1,ACC006826,2,93.45
zbadal409@okhdfcbank,1,ACC006827,0,0.0
chaman2713@okhdfcbank,1,ACC006828,0,0.0
malhotrawahab788@okhdfcbank,1,ACC006829,2,54.91
ntalwar305@okaxis,1,ACC006830,1,85.75
tanay26887@ybl,1,ACC006831,5,116.1
